高清央视,#genre#
CCTV11 戏曲,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226714/1.m3u8
CCTV11 戏曲,http://lu1.cc/itv/php/gudou.php?id=cctv11hd

CCTV12 社会与法,http://lu1.cc/itv/php/gudou.php?id=cctv12hd
CCTV12 社会与法,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226723/1.m3u8
CCTV12 社会与法,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226748/1.m3u8
CCTV12 社会与法,http://223.95.111.98:5555/newlive/live/hls/12/live.m3u8
CCTV12 社会与法,http://221.213.43.82:8888/newlive/live/hls/14/live.m3u8

CCTV13 新闻,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226717/1.m3u8
CCTV13 新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8?
CCTV13 新闻,http://hw-m-l.cztv.com/channels/lantian/channel16/720p.m3u8
CCTV13 新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
CCTV13 新闻,http://221.213.43.82:8888/newlive/live/hls/15/live.m3u8
CCTV13 新闻,http://220.178.228.153:1935/live/cctv13/playlist.m3u8
CCTV13 新闻,http://anren.live/HK/BSJE.m3u8
CCTV13 新闻,http://hls.hsrtv.cn/live/hsyouxian.m3u8

CCTV14 少儿,http://221.213.43.82:8888/newlive/live/hls/16/live.m3u8
CCTV14 少儿,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226645/1.m3u8
CCTV14 少儿,http://lu1.cc/itv/php/cqyx.php?id=cctv14
CCTV14 少儿,http://lu1.cc/itv/php/gudou.php?id=cctv14hd
CCTV14 少儿,http://223.95.111.98:5555/newlive/live/hls/14/live.m3u8

CCTV15 音乐,http://221.213.43.82:8888/newlive/live/hls/17/live.m3u8
CCTV15 音乐,http://lu1.cc/itv/php/gudou.php?id=cctv15hd
CCTV15 音乐,http://lu1.cc/itv/php/cqyx.php?id=cctv15
CCTV15 音乐,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000133

CCTV16 奥林匹克,http://lu1.cc/itv/php/cqyx.php?id=cctv16
CCTV16 奥林匹克,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226825/1.m3u8
CCTV16 奥林匹克,http://lu1.cc/itv/php/gudou.php?id=cctv16
CCTV16 奥林匹克,http://lu1.cc/itv/php/cqyx.php?id=cctv16_4k
CCTV16 奥林匹克,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8

CCTV17 农业农村,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226660/1.m3u8
CCTV17 农业农村,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226727/1.m3u8
CCTV17 农业农村,http://lu1.cc/itv/php/cqyx.php?id=cctv17
CCTV17 农业农村,http://223.151.51.27:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17 农业农村,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000204

极速央视,#genre#
CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225783/1.m3u8
CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
CCTV1,http://39.134.65.141/PLTV/88888888/224/3221225816/1.m3u8
CCTV1,http://39.134.66.110/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.67.226/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://111.11.123.49:6610/000000001000/5510876839019192947/1.m3u8?Contentid=5510876839019192947&livemode=1&stbId=3&channel-id=hnbblive
CCTV1,http://111.11.123.49:6610/000000001000/9198071806334826260/1.m3u8?Contentid=9198071806334826260&livemode=1&stbId=3&channel-id=hnbblive
CCTV1,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/hyys.m3u8
CCTV1,http://111.20.35.103:6610/yinhe/2/ch00000090990000001018/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV1,http://111.20.35.103:6610/yinhe/2/ch00000090990000001326/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV1,http://39.134.66.4/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.65.175/PLTV/88888888/224/3221225816/1.m3u8
CCTV2,http://39.134.63.11:6610/PLTV/88888888/224/3221225588/index.m3u8?i
CCTV2,http://111.11.123.49:6610/000000001000/7501364488890008391/1.m3u8?Contentid=7501364488890008391&livemode=1&stbId=3&channel-id=hnbblive
CCTV2,http://111.11.123.49:6610/000000001000/5000000005000031113/1.m3u8?Contentid=5000000005000031113&livemode=1&stbId=3&channel-id=bestzb
CCTV2,http://39.134.65.149/PLTV/88888888/224/3221225599/1.m3u8
CCTV2,http://39.134.65.143/PLTV/88888888/224/3221225599/1.m3u8
CCTV2,http://39.134.65.132/PLTV/88888888/224/3221225599/1.m3u8
CCTV2,http://111.11.123.49:6610/000000001000/5353323539453949720/1.m3u8?Contentid=5353323539453949720&livemode=1&stbId=3&channel-id=ystenlive
CCTV2,http://39.134.65.151/PLTV/88888888/224/3221225599/1.m3u8
CCTV2,http://39.134.65.145/PLTV/88888888/224/3221225599/1.m3u8
CCTV2,http://39.134.65.147/PLTV/88888888/224/3221225599/1.m3u8
CCTV2,http://39.134.65.130/PLTV/88888888/224/3221225599/1.m3u8
CCTV2,http://111.20.35.103:6610/yinhe/2/ch00000090990000001021/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV2,http://111.20.35.103:6610/yinhe/2/ch00000090990000001840/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225762/1.m3u8
CCTV2,http://111.63.117.13:6060/030000001000/G_CCTV2-/G_CCTV2-.m3u8
CCTV3,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226720/1.m3u8
CCTV3,https://live.goodiptv.club/api/bestv.php?id=cctv38m/8000000
CCTV3,http://221.213.43.82:8888/newlive/live/hls/4/live.m3u8
CCTV3,http://111.59.63.32:9901/tsfile/live/1010_1.m3u8
CCTV3,http://111.20.35.103:6610/yinhe/2/ch00000090990000001009/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV3,http://111.63.117.13:6060/030000001000/CCTV3-/CCTV3-.m3u8
CCTV3,http://39.134.65.175/PLTV/88888888/224/3221225799/index.m3u8?$移动蓝光1080P
CCTV4,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV4中文国际,http://39.134.63.11:6610/PLTV/88888888/224/3221226007/index.m3u8?i
CCTV4中文国际,http://111.11.123.49:6610/000000001000/4719673858948437836/1.m3u8?Contentid=4719673858948437836&livemode=1&stbId=3&channel-id=wasusyt
CCTV4中文国际,http://111.11.123.49:6610/000000001000/8830950643842119430/1.m3u8?Contentid=8830950643842119430&livemode=1&stbId=3&channel-id=hnbblive
CCTV4中文国际,http://39.134.65.149/PLTV/88888888/224/3221225797/1.m3u8
CCTV4中文国际,http://39.134.65.151/PLTV/88888888/224/3221225797/1.m3u8
CCTV4中文国际,http://111.11.123.49:6610/000000001000/8183388942203045169/1.m3u8?Contentid=8183388942203045169&livemode=1&stbId=3&channel-id=ystenlive
CCTV4中文国际,http://39.134.65.145/PLTV/88888888/224/3221225797/1.m3u8
CCTV4中文国际,http://39.134.65.143/PLTV/88888888/224/3221225797/1.m3u8
CCTV4中文国际,http://39.134.65.147/PLTV/88888888/224/3221225797/1.m3u8
CCTV4中文国际,http://39.134.65.141/PLTV/88888888/224/3221225797/1.m3u8
CCTV4中文国际,http://111.20.35.103:6610/yinhe/2/ch00000090990000001015/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV4中文国际,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225781/1.m3u8
CCTV4中文国际,http://111.11.123.49:6610/000000001000/5000000005000030093/1.m3u8?Contentid=5000000005000030093&livemode=1&stbId=3&channel-id=bestzb
CCTV5,http://111.20.35.103:6610/yinhe/2/ch00000090990000001587/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV5,http://111.63.117.13:6060/030000001000/CCTV5-/CCTV5-.m3u8
CCTV5,http://39.134.67.226/PLTV/88888888/224/3221225818/index.m3u8
CCTV5,http://39.134.65.208/PLTV/88888888/224/3221225818/index.m3u8
CCTV5,http://39.134.66.110/PLTV/88888888/224/3221225818/index.m3u8
CCTV5+,http://111.63.117.13:6060/030000001000/G_CCTV5-PLUS/G_CCTV5-PLUS.m3u8
CCTV5+,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
CCTV5+,http://39.134.65.175/PLTV/88888888/224/3221225507/index.m3u8
CCTV5+,http://39.134.66.66/PLTV/88888888/224/3221225507/index.m3u8
CCTV5+,http://39.134.67.6:80/wh7f454c46tw2029879648_2093826562/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/1590394299-1.m3u8

CCTV6,http://hz752.love:63/live_ffb0/astv.php?id=cctv6hd
CCTV6,http://hz752.love:63/live_ffb0/bst.php?id=cctv6
CCTV6,http://hz752.love:63/live_ffb0/mak.php?id=cctv6
CCTV6,http://hz752.love:63/live_ffb0/cqyx.php?id=cctv6HD
CCTV6,http://hz752.love:63/live_ffb0/yst.php?id=cctv-6
CCTV6,http://hz752.love:63/live_ffb0/migu.php?id=cctv6
CCTV6,http://hz752.love:63/live_ffb0/bfgd.php?id=065
CCTV6,http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8
CCTV6,http://39.134.115.163:8080/PLTV/88888910/224/3221225650/index.m3u8
CCTV6,http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8
CCTV6,http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8
CCTV6,http://39.135.32.236:6610/PLTV/77777777/224/3221225683/index.m3u8?$广西移动
CCTV6,http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8$江西宜春8M
CCTV6,http://39.135.138.58:18890/PLTV/88888888/224/3221225632/index.m3u8
CCTV6,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878396
CCTV6,http://111.59.189.40:8445/tsfile/live/1004_1.m3u8
CCTV6,http://182.254.52.15/keonline.shanghai.liveplay.qq.com/live/program/live/cctv6hd/2300000/mnf.m3u8
CCTV6,http://39.135.138.60:18890/PLTV/88888910/224/3221225632/index.m3u8
CCTV6,http://39.135.138.60:18890/PLTV/88888910/224/3221225650/index.m3u8
CCTV6,http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8$7M1080P
CCTV6,http://39.135.138.58:18890/PLTV/88888888/224/3221225632/index.m3u8?$移动蓝光1080P
CCTV6,http://111.20.33.93/TVOD/88888893/224/3221226393/index.m3u8
CCTV6,http://117.148.179.157/PLTV/88888888/224/3221232689/index.m3u8?zzhongd

CCTV7,http://111.11.123.49:6610/000000001000/7787764357983924496/1.m3u8?Contentid=7787764357983924496&livemode=1&stbId=3&channel-id=hnbblive
CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225778/1.m3u8
CCTV7,http://111.63.117.13:6060/030000001000/CCTV7-/CCTV7-.m3u8
CCTV7,http://111.11.123.49:6610/000000001000/7050628689018054317/1.m3u8?Contentid=7050628689018054317&livemode=1&stbId=3&channel-id=ystenlive
CCTV7,http://111.20.35.103:6610/yinhe/2/ch00000090990000001325/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV7,http://111.20.35.103:6610/yinhe/2/ch00000090990000001017/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV7,http://39.134.65.179/PLTV/88888888/224/3221225671/1.m3u8
CCTV7,http://39.134.65.164/PLTV/88888888/224/3221225671/1.m3u8
CCTV7,http://39.134.65.183/PLTV/88888888/224/3221225671/1.m3u8
CCTV7,http://39.134.65.173/PLTV/88888888/224/3221225671/1.m3u8
CCTV7,http://39.134.66.110/PLTV/88888888/224/3221225671/index.m3u8
CCTV7,http://39.134.66.66/PLTV/88888888/224/3221225671/index.m3u8
CCTV8,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV8,http://111.20.35.103:6610/yinhe/2/ch00000090990000001022/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV8,http://111.63.117.13:6060/030000001000/G_CCTV8-/G_CCTV8-.m3u8
CCTV9,http://111.11.123.49:6610/000000001000/5117943747640013023/1.m3u8?Contentid=5117943747640013023&livemode=1&stbId=3&channel-id=hnbblive
CCTV9,http://111.63.117.13:6060/030000001000/G_CCTV9-/G_CCTV9-.m3u8
CCTV9,http://111.20.35.103:6610/yinhe/2/ch00000090990000001023/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225758/1.m3u8
CCTV9,http://39.134.65.208/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.66.110/PLTV/88888888/224/3221225676/index.m3u8
CCTV10,http://111.11.123.49:6610/000000001000/6099129499930970995/1.m3u8?Contentid=6099129499930970995&livemode=1&stbId=3&channel-id=hnbblive
CCTV10,http://111.11.123.49:6610/000000001000/7019587760656900133/1.m3u8?Contentid=7019587760656900133&livemode=1&stbId=3&channel-id=ystenlive
CCTV10,http://111.20.35.103:6610/yinhe/2/ch00000090990000001011/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225777/1.m3u8
CCTV10,http://111.63.117.13:6060/030000001000/CCTV10-/CCTV10-.m3u8
CCTV10,http://39.134.65.179/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV11,http://111.11.123.49:6610/000000001000/8983629816140945539/1.m3u8?Contentid=8983629816140945539&livemode=1&stbId=3&channel-id=wasusyt
CCTV11,http://111.11.123.49:6610/000000001000/5000000006000040011/1.m3u8?Contentid=5000000006000040011&livemode=1&stbId=3&channel-id=bestzb
CCTV11,http://111.11.123.49:6610/000000001000/5028333576671744004/1.m3u8?Contentid=5028333576671744004&livemode=1&stbId=3&channel-id=hnbblive
CCTV11,http://111.20.35.103:6610/yinhe/2/ch00000090990000001012/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV11,http://111.20.35.103:6610/yinhe/2/ch00000090990000001327/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225776/1.m3u8
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8
CCTV11,http://39.134.65.162/PLTV/88888888/224/3221225517/index.m3u8
CCTV11,http://111.63.117.13:6060/030000001000/CCTV11-/CCTV11-.m3u8
CCTV12,http://111.11.123.49:6610/000000001000/5789397805573190782/1.m3u8?Contentid=5789397805573190782&livemode=1&stbId=3&channel-id=hnbblive
CCTV12,http://111.11.123.49:6610/000000001000/5000000006000040012/1.m3u8?Contentid=5000000006000040012&livemode=1&stbId=3&channel-id=bestzb
CCTV12,http://111.11.123.49:6610/000000001000/5325631075193490169/1.m3u8?Contentid=5325631075193490169&livemode=1&stbId=3&channel-id=ystenlive
CCTV12,http://111.20.35.103:6610/yinhe/2/ch00000090990000001013/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225775/1.m3u8
CCTV12,http://111.63.117.13:6060/030000001000/CCTV12-/CCTV12-.m3u8
CCTV12,http://39.134.65.162/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8
CCTV13,http://111.11.123.49:6610/000000001000/8593685226043367730/1.m3u8?Contentid=8593685226043367730&livemode=1&stbId=3&channel-id=wasusyt
CCTV13,http://111.11.123.49:6610/000000001000/8144735820797832112/1.m3u8?Contentid=8144735820797832112&livemode=1&stbId=3&channel-id=hnbblive
CCTV13,http://111.11.123.49:6610/000000001000/5000000005000001827/1.m3u8?Contentid=5000000005000001827&livemode=1&stbId=3&channel-id=bestzb
CCTV13,http://111.20.35.103:6610/yinhe/2/ch00000090990000001014/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV13,http://111.20.35.103:6610/yinhe/2/ch00000090990000001328/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225774/1.m3u8
CCTV13,http://111.63.117.13:6060/030000001000/CCTV13-/CCTV13-.m3u8
CCTV13,http://hw-m-l.cztv.com/channels/lantian/channel16/1080p.m3u8
CCTV13,http://39.134.65.181/PLTV/88888888/224/3221225812/1.m3u8?$高清
CCTV14,http://111.11.123.49:6610/000000001000/8533174746904291143/1.m3u8?Contentid=8533174746904291143&livemode=1&stbId=3&channel-id=hnbblive
CCTV14,http://111.11.123.49:6610/000000001000/8203666801302077036/1.m3u8?Contentid=8203666801302077036&livemode=1&stbId=3&channel-id=ystenlive
CCTV14,http://111.20.35.103:6610/yinhe/2/ch00000090990000001019/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225784/1.m3u8
CCTV14,http://111.63.117.13:6060/030000001000/G_CCTV14-/G_CCTV14-.m3u8
CCTV14,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV15,http://111.11.123.49:6610/000000001000/5565738654152032083/1.m3u8?Contentid=5565738654152032083&livemode=1&stbId=3&channel-id=wasusyt
CCTV15,http://111.11.123.49:6610/000000001000/5527219383522032005/1.m3u8?Contentid=5527219383522032005&livemode=1&stbId=3&channel-id=hnbblive
CCTV15,http://111.11.123.49:6610/000000001000/5000000005000018417/1.m3u8?Contentid=5000000005000018417&livemode=1&stbId=3&channel-id=bestzb
CCTV15,http://111.20.35.103:6610/yinhe/2/ch00000090990000001020/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV15,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV15,http://111.63.117.13:6060/030000001000/G_CCTV15-/G_CCTV15-.m3u8
CCTV15,http://39.134.65.173/PLTV/88888888/224/3221225513/1.m3u8
CCTV15,http://39.134.65.183/PLTV/88888888/224/3221225513/1.m3u8
CCTV15,http://39.134.65.175/PLTV/88888888/224/3221225513/1.m3u8
CCTV15,http://39.134.65.162/PLTV/88888888/224/3221225513/index.m3u8
CCTV15,http://39.134.65.162/PLTV/88888888/224/3221225513/1.m3u8
CCTV15,http://39.134.65.181/PLTV/88888888/224/3221225513/1.m3u8
CCTV17,http://111.20.35.103:6610/yinhe/2/ch00000090990000001301/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226208/1.m3u8
CCTV17,http://111.63.117.13:6060/030000001000/G_CCTV17-/G_CCTV17-.m3u8
CCTV17,http://39.134.66.110/PLTV/88888888/224/3221225708/index.m3u8
CCTV-精品记录,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8
CCTV-精品记录,http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8
CCTV-世界地理,http://42.176.185.28:9901/tsfile/live/1037_1.m3u8

卫视频道,#genre#
北京卫视,http://39.134.65.208/PLTV/88888888/224/3221225678/index.m3u8
北京卫视,http://111.63.117.13:6060/030000001000/G_BEIJING/G_BEIJING.m3u8
北京卫视,http://39.134.65.175/PLTV/88888888/224/3221225678/index.m3u8?$移动蓝光1080P
北京卫视,http://39.134.67.226/PLTV/88888888/224/3221225678/index.m3u8
北京卫视,http://39.134.65.179/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.164/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.166/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.173/PLTV/88888888/224/3221225678/1.m3u8
东方卫视,http://39.134.65.208/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,http://111.63.117.13:6060/030000001000/G_DONGFANG/G_DONGFANG.m3u8
东方卫视,http://39.134.66.66/PLTV/88888888/224/3221225499/index.m3u8
东方卫视,http://39.134.193.100:6610/030000001001/dongfangstv/1.m3u8?$移动超清1080P
东方卫视,http://39.134.65.164/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.179/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.173/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.175/PLTV/88888888/224/3221225672/1.m3u8
东南卫视,http://111.63.117.13:6060/030000001000/DNWS/DNWS.m3u8
广东卫视,http://111.63.117.13:6060/030000001000/G_GUANGDONG/G_GUANGDONG.m3u8
广东卫视,http://39.134.66.110/PLTV/88888888/224/3221225966/index.m3u8
广西卫视,http://111.63.117.13:6060/030000001000/GXWS/GXWS.m3u8
贵州卫视,http://39.134.66.110/PLTV/88888888/224/3221225974/index.m3u8
贵州卫视,http://39.134.65.149/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.134.66.66/PLTV/88888888/224/3221225576/index.m3u8
贵州卫视,http://111.63.117.13:6060/030000001000/G_GUIZHOU/G_GUIZHOU.m3u8
河北卫视,http://39.134.66.66/PLTV/88888888/224/3221225495/index.m3u8
河北卫视,http://111.63.117.13:6060/030000001000/G_HEBEI/G_HEBEI.m3u8
河南卫视,http://39.134.66.110/PLTV/88888888/224/3221225988/index.m3u8
河南卫视,http://39.134.66.110/PLTV/88888888/224/3221225506/index.m3u8
河南卫视,http://111.63.117.13:6060/030000001000/HENAN/HENAN.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视,http://111.63.117.13:6060/030000001000/LYWS/LYWS.m3u8
黑龙江卫视,http://39.134.66.110/PLTV/88888888/224/3221225985/index.m3u8
湖北卫视,http://39.134.65.164/PLTV/88888888/224/3221225569/1.m3u8
湖北卫视,http://111.63.117.13:6060/030000001000/G_HUBEI/G_HUBEI.m3u8
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视,http://39.134.65.162/PLTV/88888888/224/3221225569/1.m3u8
湖南卫视,http://39.134.66.110/PLTV/88888888/224/3221225977/index.m3u8
湖南卫视,http://39.134.65.208/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://39.134.66.2/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://39.134.65.141/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://39.134.65.181/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.173/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://111.63.117.13:6060/030000001000/G_HUNAN/G_HUNAN.m3u8
湖南卫视,http://39.134.65.162/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://39.134.65.166/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.183/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.175/PLTV/88888888/224/3221225506/1.m3u8
吉林卫视,http://39.134.66.110/PLTV/88888888/224/3221225981/index.m3u8
吉林卫视,http://39.134.65.149/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://111.63.117.13:6060/030000001000/G_JILIN/G_JILIN.m3u8
江苏卫视,http://39.134.66.2/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视,http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视,http://39.134.66.110/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视,http://39.134.65.208/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视,http://39.134.65.175/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.181/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.183/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.173/PLTV/88888888/224/3221225503/1.m3u8
江西卫视,http://39.134.193.100:6610/030000001001/HD-2500k-1080P-jiangxistv/1.m3u8?
江西卫视,http://111.63.117.13:6060/030000001000/JXWS/JXWS.m3u8
康巴卫视,http://39.134.65.166/PLTV/88888888/224/3221225527/1.m3u8
康巴卫视,http://39.134.66.66/PLTV/88888888/224/3221225527/index.m3u8
辽宁卫视,http://111.11.123.49:6610/000000001000/5000000004000011671/1.m3u8?Contentid=5000000004000011671&livemode=1&stbId=3&channel-id=bestzb
辽宁卫视,http://111.63.117.13:6060/030000001000/LNWS/LNWS.m3u8
南方卫视,http://iptv.eatuo.com:9901/tsfile/live/1007_1.m3u8
内蒙古卫视,http://111.63.117.13:6060/030000001000/G_NEIMENGGU/G_NEIMENGGU.m3u8
内蒙古卫视,http://39.134.66.66/PLTV/88888888/224/3221225577/index.m3u8
内蒙古卫视,http://39.134.65.162/PLTV/88888888/224/3221225577/1.m3u8
内蒙古卫视,http://39.134.65.164/PLTV/88888888/224/3221225577/1.m3u8
宁夏卫视,http://39.134.65.164/PLTV/88888888/224/3221225579/1.m3u8
宁夏卫视,http://39.134.65.162/PLTV/88888888/224/3221225579/index.m3u8
宁夏卫视,http://111.63.117.13:6060/030000001000/G_NINGXIA/G_NINGXIA.m3u8
宁夏卫视,http://39.134.65.162/PLTV/88888888/224/3221225579/1.m3u8
青海卫视,http://111.63.117.13:6060/030000001000/G_QINGHAI/G_QINGHAI.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=69adb2ab1644409419
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
青海卫视,http://39.134.65.162/PLTV/88888888/224/3221225573/1.m3u8
青海卫视,http://39.134.65.164/PLTV/88888888/224/3221225573/1.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=a3277b851644044489
青海卫视,http://39.134.66.66/PLTV/88888888/224/3221225573/index.m3u8
山东卫视,http://39.134.65.141/PLTV/88888888/224/3221225952/1.m3u8
山东卫视,http://111.63.117.13:6060/030000001000/SDWS/SDWS.m3u8
山西卫视,http://httpdvb.slave.yqdtv.com:13164/playurl?playtype=live&protocol=http&playtoken=31603YEQXREOPEG10&auth=no&verifycode=14183&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6&programid=4200000133
